visualization_filename, serialization
('BPIC15_5_rev/process_tree_case_size_betwee_12_and_14_noise_30.svg', "->( 'Enter submission date request', X( tau, ->( 'Mandatory Environmental Report required', 'Regular procedural activities', 'Phased application' ) ), +( *( 'Transmit confirmation receipt', tau ), 'Step application received', 'OLO messages active', ->( X( tau, ->( 'Applicant plays stakeholder role', 'Stop on request', 'Evaluate provisional charges' ) ), 'Refer to the competent authority', X( tau, 'Update BAG administrator' ), 'Ordinary procedure without MER', 'Produce procedure confirmation', X( tau, ->( 'Broadcast', 'Form publication document', X( tau, 'Register publication date' ) ) ), 'Commence WABOprocedure' ) ), X( tau, 'Inspect field for phased application' ), X( tau, 'Register senddate acknowledgement' ), X( tau, 'Permit not needed or only notification required', ->( 'Action by competent authority', 'Create termination request message', 'Premature termination of procedure phase' ), ->( 'Phase procedure cancelled', 'Register the deadline', 'Conclude the case' ) ) )")
('BPIC15_5_rev/process_tree_case_size_betwee_12_and_14_noise_40.svg', "->( 'Enter submission date request', X( tau, ->( 'Mandatory Environmental Report required', 'Regular procedural activities', 'Phased application' ) ), +( *( 'Transmit confirmation receipt', tau ), 'Step application received', 'OLO messages active', ->( X( tau, ->( 'Applicant plays stakeholder role', 'Stop on request', 'Evaluate provisional charges' ) ), 'Refer to the competent authority', X( tau, 'Update BAG administrator' ), 'Ordinary procedure without MER', 'Produce procedure confirmation', X( tau, ->( 'Broadcast', 'Form publication document' ) ), 'Commence WABOprocedure' ) ), X( tau, 'Inspect field for phased application' ), 'Register senddate acknowledgement', X( tau, 'Permit not needed or only notification required', ->( 'Action by competent authority', 'Create termination request message', 'Premature termination of procedure phase' ), ->( 'Phase procedure cancelled', 'Register the deadline', 'Conclude the case' ) ) )")
('BPIC15_5_rev/process_tree_case_size_betwee_12_and_14_noise_50.svg', "->( 'Enter submission date request', X( tau, ->( 'Mandatory Environmental Report required', 'Regular procedural activities', 'Phased application' ) ), 'OLO messages active', +( *( 'Transmit confirmation receipt', tau ), 'Step application received', ->( X( tau, ->( 'Applicant plays stakeholder role', 'Stop on request', 'Evaluate provisional charges' ) ), 'Refer to the competent authority', 'Ordinary procedure without MER', 'Produce procedure confirmation', 'Broadcast', 'Form publication document', 'Commence WABOprocedure' ) ), X( tau, 'Inspect field for phased application' ), 'Register senddate acknowledgement', X( tau, 'Permit not needed or only notification required', ->( 'Action by competent authority', 'Create termination request message', 'Premature termination of procedure phase' ), ->( 'Phase procedure cancelled', 'Register the deadline', 'Conclude the case' ) ) )")
('BPIC15_5_rev/process_tree_case_size_betwee_12_and_14_noise_60.svg', "->( 'Enter submission date request', X( tau, ->( X( tau, ->( 'Mandatory Environmental Report required', 'Regular procedural activities', 'Phased application' ) ), 'OLO messages active', +( *( 'Transmit confirmation receipt', tau ), 'Step application received', ->( 'Applicant plays stakeholder role', X( tau, 'Stop on request' ), 'Evaluate provisional charges', 'Refer to the competent authority', 'Ordinary procedure without MER', 'Produce procedure confirmation', 'Broadcast', 'Form publication document', 'Commence WABOprocedure' ) ) ) ), X( tau, 'Permit not needed or only notification required', ->( 'Action by competent authority', 'Create termination request message', 'Premature termination of procedure phase' ), ->( 'Phase procedure cancelled', 'Register the deadline', 'Conclude the case' ) ) )")
('BPIC15_5_rev/process_tree_case_size_betwee_12_and_14_noise_70.svg', "->( 'Enter submission date request', X( tau, ->( X( tau, ->( 'Mandatory Environmental Report required', 'Regular procedural activities', 'Phased application' ) ), 'OLO messages active', X( tau, ->( 'Step application received', 'Log date termination request documented', 'Log termination request senddate', 'Terminate request notice' ) ), 'Applicant plays stakeholder role', 'Stop on request', 'Evaluate provisional charges', +( *( 'Transmit confirmation receipt', tau ), ->( 'Refer to the competent authority', 'Ordinary procedure without MER', 'Produce procedure confirmation', 'Broadcast', 'Form publication document', 'Commence WABOprocedure' ) ) ) ), X( tau, 'Permit not needed or only notification required', ->( 'Action by competent authority', 'Create termination request message', 'Premature termination of procedure phase' ), ->( 'Phase procedure cancelled', 'Register the deadline', 'Conclude the case' ) ) )")
('BPIC15_5_rev/process_tree_case_size_betwee_12_and_14_noise_80.svg', "->( 'Enter submission date request', X( tau, ->( X( tau, ->( 'Mandatory Environmental Report required', 'Regular procedural activities', 'Phased application' ) ), 'OLO messages active', X( tau, ->( 'Applicant plays stakeholder role', 'Stop on request', 'Evaluate provisional charges' ) ), X( tau, ->( 'Log date termination request documented', 'Log termination request senddate', 'Terminate request notice' ) ), +( *( 'Transmit confirmation receipt', tau ), ->( 'Refer to the competent authority', 'Ordinary procedure without MER', 'Produce procedure confirmation', 'Broadcast', 'Form publication document', 'Commence WABOprocedure' ) ) ) ), X( tau, 'Permit not needed or only notification required', ->( 'Action by competent authority', 'Create termination request message', 'Premature termination of procedure phase' ), ->( 'Phase procedure cancelled', 'Register the deadline', 'Conclude the case' ) ) )")
('BPIC15_5_rev/process_tree_case_size_betwee_12_and_14_noise_90.svg', "->( 'Enter submission date request', X( tau, ->( X( tau, ->( 'Mandatory Environmental Report required', 'Regular procedural activities', 'Phased application' ) ), 'OLO messages active', X( tau, ->( 'Applicant plays stakeholder role', 'Stop on request', 'Evaluate provisional charges' ) ), 'Log date termination request documented', 'Log termination request senddate', 'Terminate request notice', +( *( 'Transmit confirmation receipt', tau ), ->( 'Refer to the competent authority', 'Ordinary procedure without MER', 'Produce procedure confirmation', 'Broadcast', 'Form publication document', 'Commence WABOprocedure' ) ) ) ), X( 'Permit not needed or only notification required', ->( 'Action by competent authority', 'Create termination request message', 'Premature termination of procedure phase' ), ->( 'Phase procedure cancelled', 'Register the deadline', 'Conclude the case' ) ) )")
('BPIC15_5_rev/process_tree_case_size_betwee_13_and_14_noise_10.svg', "->( 'Enter submission date request', +( 'Register senddate acknowledgement', 'Step application received', 'OLO messages active', ->( +( *( 'Transmit confirmation receipt', tau ), ->( X( tau, 'Applicant plays stakeholder role' ), +( 'Commence WABOprocedure', ->( +( 'Refer to the competent authority', ->( X( tau, 'Update BAG administrator' ), +( X( tau, 'Stop on request' ), ->( X( tau, 'Evaluate provisional charges' ), 'Ordinary procedure without MER', X( tau, 'Produce procedure confirmation' ) ) ), X( tau, ->( 'Mandatory Environmental Report required', 'Regular procedural activities', 'Phased application' ) ) ) ), X( tau, ->( 'Broadcast', 'Form publication document', 'Register publication date' ) ) ) ), X( tau, ->( 'Log date termination request documented', 'Log termination request senddate', 'Terminate request notice' ) ) ) ), X( tau, 'Inspect field for phased application' ) ) ), X( tau, 'Permit not needed or only notification required', ->( 'Action by competent authority', 'Create termination request message', 'Premature termination of procedure phase' ), ->( 'Phase procedure cancelled', 'Register the deadline', 'Conclude the case' ) ) )")
('BPIC15_5_rev/process_tree_case_size_betwee_13_and_14_noise_20.svg', "->( 'Enter submission date request', +( *( 'Transmit confirmation receipt', tau ), 'Step application received', 'OLO messages active', ->( X( tau, ->( 'Applicant plays stakeholder role', 'Stop on request', X( tau, 'Evaluate provisional charges' ) ) ), +( 'Ordinary procedure without MER', ->( X( tau, ->( 'Mandatory Environmental Report required', 'Regular procedural activities', 'Phased application' ) ), 'Refer to the competent authority', X( tau, 'Update BAG administrator' ) ) ), 'Produce procedure confirmation', X( tau, ->( 'Broadcast', 'Form publication document' ) ), +( X( tau, 'Register publication date' ), 'Commence WABOprocedure' ) ) ), X( tau, 'Inspect field for phased application' ), 'Register senddate acknowledgement', X( tau, 'Permit not needed or only notification required', ->( 'Action by competent authority', 'Create termination request message', 'Premature termination of procedure phase' ), ->( 'Phase procedure cancelled', 'Register the deadline', 'Conclude the case' ) ) )")
('BPIC15_5_rev/process_tree_case_size_betwee_13_and_14_noise_30.svg', "->( 'Enter submission date request', X( tau, ->( 'Mandatory Environmental Report required', 'Regular procedural activities', 'Phased application' ), ->( 'Applicant plays stakeholder role', 'Stop on request', X( ->( 'Log date termination request documented', 'Log termination request senddate', 'Terminate request notice' ), 'Evaluate provisional charges' ) ) ), +( *( 'Transmit confirmation receipt', tau ), ->( 'OLO messages active', 'Refer to the competent authority', X( tau, 'Update BAG administrator' ), 'Ordinary procedure without MER', 'Produce procedure confirmation', 'Broadcast', 'Form publication document', +( X( tau, 'Register publication date' ), 'Commence WABOprocedure', 'Step application received' ) ) ), X( tau, 'Inspect field for phased application' ), 'Register senddate acknowledgement', X( tau, 'Permit not needed or only notification required', ->( 'Action by competent authority', 'Create termination request message', 'Premature termination of procedure phase' ), ->( 'Phase procedure cancelled', 'Register the deadline', 'Conclude the case' ) ) )")
('BPIC15_5_rev/process_tree_case_size_betwee_13_and_14_noise_40.svg', "->( 'Enter submission date request', X( tau, ->( 'Mandatory Environmental Report required', 'Regular procedural activities', 'Phased application' ), ->( 'Applicant plays stakeholder role', 'Stop on request', X( ->( 'Log date termination request documented', 'Log termination request senddate', 'Terminate request notice' ), 'Evaluate provisional charges' ) ) ), +( *( 'Transmit confirmation receipt', tau ), ->( 'OLO messages active', 'Refer to the competent authority', X( tau, 'Update BAG administrator' ), 'Ordinary procedure without MER', 'Produce procedure confirmation', 'Broadcast', 'Form publication document', +( 'Register publication date', 'Commence WABOprocedure', 'Step application received' ) ) ), X( tau, 'Inspect field for phased application' ), 'Register senddate acknowledgement', X( tau, 'Permit not needed or only notification required', ->( 'Action by competent authority', 'Create termination request message', 'Premature termination of procedure phase' ), ->( 'Phase procedure cancelled', 'Register the deadline', 'Conclude the case' ) ) )")
('BPIC15_5_rev/process_tree_case_size_betwee_13_and_14_noise_50.svg', "->( 'Enter submission date request', X( tau, ->( 'Mandatory Environmental Report required', 'Regular procedural activities', 'Phased application' ) ), 'OLO messages active', X( tau, ->( 'Applicant plays stakeholder role', 'Stop on request', X( 'Evaluate provisional charges', ->( 'Step application received', 'Log date termination request documented', 'Log termination request senddate', 'Terminate request notice' ) ) ) ), +( *( 'Transmit confirmation receipt', tau ), ->( 'Refer to the competent authority', X( tau, 'Update BAG administrator' ), 'Ordinary procedure without MER', 'Produce procedure confirmation', 'Broadcast', 'Form publication document', 'Commence WABOprocedure' ) ), X( tau, 'Inspect field for phased application' ), 'Register senddate acknowledgement', X( tau, 'Permit not needed or only notification required', ->( 'Action by competent authority', 'Create termination request message', 'Premature termination of procedure phase' ), ->( 'Phase procedure cancelled', 'Register the deadline', 'Conclude the case' ) ) )")
('BPIC15_5_rev/process_tree_case_size_betwee_13_and_14_noise_60.svg', "->( 'Enter submission date request', +( 'Step application received', 'OLO messages active', ->( X( tau, ->( 'Mandatory Environmental Report required', 'Regular procedural activities', 'Phased application' ), ->( 'Applicant plays stakeholder role', 'Stop on request', X( ->( 'Log date termination request documented', 'Log termination request senddate', 'Terminate request notice' ), 'Evaluate provisional charges' ) ) ), +( *( 'Transmit confirmation receipt', tau ), ->( 'Refer to the competent authority', 'Update BAG administrator', 'Ordinary procedure without MER', 'Produce procedure confirmation', 'Broadcast', 'Form publication document', 'Commence WABOprocedure' ) ) ) ), X( tau, 'Inspect field for phased application' ), 'Register senddate acknowledgement', X( tau, 'Permit not needed or only notification required', ->( 'Action by competent authority', 'Create termination request message', 'Premature termination of procedure phase' ), ->( 'Phase procedure cancelled', 'Register the deadline', 'Conclude the case' ) ) )")
