visualization_filename, serialization
('BPIC15_4_rev/process_tree_case_size_betwee_12_and_14_noise_70.svg', "->( 'Input submission date request', 'OLO messaging live', 'Provide confirmation receipt', 'Applicant considered stakeholder', X( tau, 'Assess provisional charges' ), 'Transfer to the competent authority', X( tau, 'Environmental Report required' ), X( tau, ->( 'MER listed', 'Routine procedure activities', 'Phased application' ) ), 'Routine procedure without MER', X( tau, 'Inspect field phased application' ), 'Draft procedure confirmation', 'Distribute', 'Form subcases completeness', 'Amend procedure', X( tau, 'Alert BAG administrator' ), +( 'Phase of application received', 'Initiate WABOprocedure', X( tau, 'Transmit procedure confirmation' ) ), X( 'Input senddate procedure confirmation', 'case closure', ->( X( ->( 'No permit needed or just notification needed', 'draft letter indicating no permit required', 'log senddate letter no permit or notification needed' ), ->( 'Cease on request', 'Enter date termination request received', +( 'Enter senddate termination request', 'Terminate request notification' ) ), ->( 'send request to competent authority', 'note the senddate for letter to the authority', 'send transcript to stakeholders', 'note senddate for letter to stakeholders', 'send phase to competent authority' ) ), +( 'Register due date', 'Phase procedure aborted' ), 'Conclude case' ) ) )")
('BPIC15_4_rev/process_tree_case_size_betwee_12_and_14_noise_80.svg', "->( X( tau, ->( 'Input submission date request', 'OLO messaging live', 'Provide confirmation receipt', 'Applicant considered stakeholder', 'Assess provisional charges', 'Transfer to the competent authority', X( tau, 'Environmental Report required' ), X( tau, ->( 'MER listed', 'Routine procedure activities', 'Phased application' ) ), 'Routine procedure without MER', X( tau, 'Inspect field phased application' ), 'Draft procedure confirmation', 'Distribute', 'Form subcases completeness', 'Amend procedure', 'Transmit procedure confirmation' ) ), 'Initiate WABOprocedure', X( 'Input senddate procedure confirmation', 'case closure', ->( X( ->( 'No permit needed or just notification needed', 'draft letter indicating no permit required', 'log senddate letter no permit or notification needed' ), ->( 'Cease on request', 'Enter date termination request received', +( 'Enter senddate termination request', 'Terminate request notification' ) ), ->( 'send request to competent authority', 'note the senddate for letter to the authority', 'send transcript to stakeholders', 'note senddate for letter to stakeholders', 'send phase to competent authority' ) ), +( 'Register due date', 'Phase procedure aborted' ), 'Conclude case' ) ) )")
('BPIC15_4_rev/process_tree_case_size_betwee_12_and_14_noise_90.svg', "->( X( tau, ->( 'Input submission date request', 'OLO messaging live', 'Provide confirmation receipt', 'Applicant considered stakeholder', 'Assess provisional charges', 'Transfer to the competent authority', X( tau, 'Environmental Report required' ), 'MER listed', 'Routine procedure activities', 'Phased application', 'Routine procedure without MER', 'Inspect field phased application', 'Draft procedure confirmation', 'Distribute', 'Form subcases completeness', 'Amend procedure', 'Transmit procedure confirmation', 'Initiate WABOprocedure' ) ), X( 'Input senddate procedure confirmation', 'case closure', ->( X( ->( 'No permit needed or just notification needed', 'draft letter indicating no permit required', 'log senddate letter no permit or notification needed' ), ->( 'Cease on request', 'Enter date termination request received', +( 'Enter senddate termination request', 'Terminate request notification' ) ), ->( 'send request to competent authority', 'note the senddate for letter to the authority', 'send transcript to stakeholders', 'note senddate for letter to stakeholders', 'send phase to competent authority' ) ), +( 'Register due date', 'Phase procedure aborted' ), 'Conclude case' ) ) )")
('BPIC15_4_rev/process_tree_case_size_betwee_13_and_14_noise_10.svg', "->( +( 'Phase of application received', 'OLO messaging live', 'Input submission date request', ->( 'Provide confirmation receipt', X( tau, ->( 'Applicant considered stakeholder', X( tau, 'Assess provisional charges' ) ), ->( 'Environmental Report required', 'Routine procedure activities', 'Phased application' ) ), *( ->( X( tau, ->( X( tau, ->( 'Transfer to the competent authority', X( tau, 'Routine procedure without MER' ) ) ), X( tau, 'Draft procedure confirmation' ), X( tau, ->( X( tau, 'Distribute' ), 'Form subcases completeness', 'Amend procedure' ) ) ) ), X( tau, 'Transmit procedure confirmation' ), X( tau, 'Initiate WABOprocedure' ) ), tau ), X( tau, 'Alert BAG administrator' ) ) ), X( 'Input senddate procedure confirmation', 'case closure', ->( X( ->( 'Cease on request', X( tau, ->( 'Enter date termination request received', +( 'Enter senddate termination request', 'Terminate request notification' ) ) ) ), ->( 'send request to competent authority', 'note the senddate for letter to the authority', 'send transcript to stakeholders', 'note senddate for letter to stakeholders', 'send phase to competent authority' ) ), X( tau, ->( +( X( tau, 'Register due date' ), 'Phase procedure aborted' ), X( tau, 'Conclude case' ) ) ) ) ) )")
('BPIC15_4_rev/process_tree_case_size_betwee_13_and_14_noise_20.svg', "->( 'Input submission date request', 'OLO messaging live', 'Provide confirmation receipt', X( tau, ->( 'Applicant considered stakeholder', X( tau, 'Assess provisional charges' ) ) ), 'Transfer to the competent authority', X( 'Alert BAG administrator', ->( X( tau, 'Environmental Report required' ), X( tau, ->( X( tau, 'MER listed' ), 'Routine procedure activities', X( tau, 'Phased application' ) ) ), 'Routine procedure without MER', X( tau, 'Inspect field phased application' ) ) ), *( ->( X( tau, 'Draft procedure confirmation' ), X( tau, ->( X( tau, ->( 'Distribute', 'Form subcases completeness', 'Amend procedure' ) ), X( tau, 'Initiate WABOprocedure' ) ) ), X( tau, 'Phase of application received' ), X( tau, 'Transmit procedure confirmation' ) ), tau ), X( 'Input senddate procedure confirmation', 'case closure', ->( X( ->( 'Cease on request', X( tau, ->( 'Enter date termination request received', +( 'Enter senddate termination request', 'Terminate request notification' ) ) ) ), ->( 'send request to competent authority', 'note the senddate for letter to the authority', 'send transcript to stakeholders', 'note senddate for letter to stakeholders', 'send phase to competent authority' ) ), X( tau, ->( +( X( tau, 'Register due date' ), 'Phase procedure aborted' ), 'Conclude case' ) ) ) ) )")
('BPIC15_4_rev/process_tree_case_size_betwee_13_and_14_noise_30.svg', "->( 'Input submission date request', 'OLO messaging live', 'Provide confirmation receipt', X( tau, ->( 'Applicant considered stakeholder', X( tau, 'Assess provisional charges' ) ) ), 'Transfer to the competent authority', X( tau, 'Environmental Report required' ), X( tau, ->( X( tau, 'MER listed' ), 'Routine procedure activities', X( tau, 'Phased application' ) ) ), 'Routine procedure without MER', X( tau, 'Inspect field phased application' ), 'Draft procedure confirmation', X( tau, ->( 'Distribute', 'Form subcases completeness', 'Amend procedure' ) ), X( tau, 'Alert BAG administrator' ), +( X( tau, 'Phase of application received' ), X( tau, 'Initiate WABOprocedure' ), X( tau, 'Transmit procedure confirmation' ) ), X( 'Input senddate procedure confirmation', 'case closure', ->( X( ->( 'Cease on request', X( tau, ->( 'Enter date termination request received', +( 'Enter senddate termination request', 'Terminate request notification' ) ) ) ), ->( 'send request to competent authority', 'note the senddate for letter to the authority', 'send transcript to stakeholders', 'note senddate for letter to stakeholders', 'send phase to competent authority' ) ), +( X( tau, 'Register due date' ), 'Phase procedure aborted' ), 'Conclude case' ) ) )")
('BPIC15_4_rev/process_tree_case_size_betwee_13_and_14_noise_40.svg', "->( 'Input submission date request', 'OLO messaging live', 'Provide confirmation receipt', X( tau, ->( 'Applicant considered stakeholder', X( tau, 'Assess provisional charges' ) ) ), 'Transfer to the competent authority', X( tau, 'Environmental Report required' ), X( tau, ->( X( tau, 'MER listed' ), 'Routine procedure activities', X( tau, 'Phased application' ) ) ), 'Routine procedure without MER', X( tau, 'Inspect field phased application' ), 'Draft procedure confirmation', 'Distribute', 'Form subcases completeness', 'Amend procedure', X( tau, 'Alert BAG administrator' ), +( X( tau, 'Phase of application received' ), X( tau, 'Initiate WABOprocedure' ), X( tau, 'Transmit procedure confirmation' ) ), X( 'Input senddate procedure confirmation', 'case closure', ->( X( ->( 'Cease on request', 'Enter date termination request received', +( 'Enter senddate termination request', 'Terminate request notification' ) ), ->( 'send request to competent authority', 'note the senddate for letter to the authority', 'send transcript to stakeholders', 'note senddate for letter to stakeholders', 'send phase to competent authority' ) ), +( 'Register due date', 'Phase procedure aborted' ), 'Conclude case' ) ) )")
('BPIC15_4_rev/process_tree_case_size_betwee_13_and_14_noise_50.svg', "->( 'Input submission date request', 'OLO messaging live', 'Provide confirmation receipt', X( tau, ->( 'Applicant considered stakeholder', X( tau, 'Assess provisional charges' ) ) ), 'Transfer to the competent authority', X( tau, 'Environmental Report required' ), X( tau, ->( 'MER listed', 'Routine procedure activities', 'Phased application' ) ), 'Routine procedure without MER', X( tau, 'Inspect field phased application' ), 'Draft procedure confirmation', 'Distribute', 'Form subcases completeness', 'Amend procedure', X( tau, 'Alert BAG administrator' ), +( 'Phase of application received', 'Initiate WABOprocedure', X( tau, 'Transmit procedure confirmation' ) ), X( 'Input senddate procedure confirmation', 'case closure', ->( X( ->( 'Cease on request', 'Enter date termination request received', +( 'Enter senddate termination request', 'Terminate request notification' ) ), ->( 'send request to competent authority', 'note the senddate for letter to the authority', 'send transcript to stakeholders', 'note senddate for letter to stakeholders', 'send phase to competent authority' ) ), +( 'Register due date', 'Phase procedure aborted' ), 'Conclude case' ) ) )")
('BPIC15_4_rev/process_tree_case_size_betwee_13_and_14_noise_70.svg', "->( 'Input submission date request', 'OLO messaging live', 'Provide confirmation receipt', 'Applicant considered stakeholder', X( tau, 'Assess provisional charges' ), 'Transfer to the competent authority', X( tau, 'Environmental Report required' ), X( tau, ->( 'MER listed', 'Routine procedure activities', 'Phased application' ) ), 'Routine procedure without MER', X( tau, 'Inspect field phased application' ), 'Draft procedure confirmation', 'Distribute', 'Form subcases completeness', 'Amend procedure', X( tau, 'Alert BAG administrator' ), +( 'Phase of application received', 'Initiate WABOprocedure', X( tau, 'Transmit procedure confirmation' ) ), X( 'Input senddate procedure confirmation', 'case closure', ->( X( ->( 'Cease on request', 'Enter date termination request received', +( 'Enter senddate termination request', 'Terminate request notification' ) ), ->( 'send request to competent authority', 'note the senddate for letter to the authority', 'send transcript to stakeholders', 'note senddate for letter to stakeholders', 'send phase to competent authority' ) ), +( 'Register due date', 'Phase procedure aborted' ), 'Conclude case' ) ) )")
('BPIC15_4_rev/process_tree_case_size_betwee_13_and_14_noise_80.svg', "->( X( tau, ->( 'Input submission date request', 'OLO messaging live', 'Provide confirmation receipt', 'Applicant considered stakeholder', 'Assess provisional charges', 'Transfer to the competent authority', X( tau, 'Environmental Report required' ), X( tau, ->( 'MER listed', 'Routine procedure activities', 'Phased application' ) ), 'Routine procedure without MER', X( tau, 'Inspect field phased application' ), 'Draft procedure confirmation', 'Distribute', 'Form subcases completeness', 'Amend procedure' ) ), 'Transmit procedure confirmation', 'Initiate WABOprocedure', X( 'Input senddate procedure confirmation', 'case closure', ->( X( ->( 'Cease on request', 'Enter date termination request received', +( 'Enter senddate termination request', 'Terminate request notification' ) ), ->( 'send request to competent authority', 'note the senddate for letter to the authority', 'send transcript to stakeholders', 'note senddate for letter to stakeholders', 'send phase to competent authority' ) ), +( 'Register due date', 'Phase procedure aborted' ), 'Conclude case' ) ) )")
